segment_id,security_id,ts_s,avg_spread_bps,min_spread_bps,max_spread_bps,avg_spread_abs,avg_imbalance,avg_microprice,total_bid_size,total_ask_size,avg_bid_size,avg_ask_size,total_updates,total_cancels,min_bid,max_ask,avg_bid,avg_ask,num_1s_intervals
48,2788279,1606811948.0,37.84222167699499,37.84222167699499,37.84222167699499,1.0249000000000024,0.0,270.5253333333333,5.0,5.0,5.0,5.0,,,270.3226,271.3475,270.3226,271.3475,1
48,2788279,1606811951.0,34.7471999914302,34.7471999914302,34.7471999914302,0.9406999999999925,0.0,270.4615166666666,5.0,5.0,5.0,5.0,,,270.2565,271.1972,270.2565,271.1972,1
48,2788279,1606811954.0,34.14778919382307,34.14778919382307,34.14778919382307,0.9245000000000232,0.0,270.43365,5.0,5.0,5.0,5.0,,,270.2727,271.1972,270.2727,271.1972,1
48,2788279,1606811956.0,35.03205604981153,35.03205604981153,35.03205604981153,0.9479000000000042,0.0,270.4307833333333,5.0,5.0,5.0,5.0,,,270.1068,271.0547,270.1068,271.0547,1
48,2788279,1606811958.0,35.03112133200972,35.03112133200972,35.03112133200972,0.9483999999999924,0.0,270.38079999999997,5.0,5.0,5.0,5.0,,,270.2565,271.2049,270.2565,271.2049,1
48,2788279,1606811959.0,34.7471999914302,34.7471999914302,34.7471999914302,0.9406999999999925,0.0,270.51149999999996,5.0,5.0,5.0,5.0,,,270.2565,271.1972,270.2565,271.1972,1
48,2788279,1606811970.0,35.03112133200972,35.03112133200972,35.03112133200972,0.9483999999999924,0.0,270.4807666666667,5.0,5.0,5.0,5.0,,,270.2565,271.2049,270.2565,271.2049,1
48,2788279,1606811971.0,35.0301876490617,35.0301876490617,35.0301876490617,0.9488999999999805,0.0,270.4807666666667,5.0,5.0,5.0,5.0,,,270.4062,271.3551,270.4062,271.3551,1
48,2788279,1606811972.0,35.0301876490617,35.0301876490617,35.0301876490617,0.9488999999999805,0.0,270.53075,5.0,5.0,5.0,5.0,,,270.4062,271.3551,270.4062,271.3551,1
48,2788279,1606811973.0,35.0301876490617,35.0301876490617,35.0301876490617,0.9488999999999805,0.0,270.51551666666666,5.0,5.0,5.0,5.0,2.0,0.0,270.4062,271.3551,270.4062,271.3551,1
48,2788279,1606811974.0,35.0301876490617,35.0301876490617,35.0301876490617,0.9488999999999805,0.0,270.51551666666666,5.0,5.0,5.0,5.0,,,270.4062,271.3551,270.4062,271.3551,1
48,2788279,1606811975.0,29.209565523406862,29.209565523406862,29.209565523406862,0.7909999999999968,0.0,270.51149999999996,5.0,5.0,5.0,5.0,,,270.4062,271.1972,270.4062,271.1972,1
48,2788279,1606811976.0,35.999409724786,35.999409724786,35.999409724786,0.9758000000000493,0.0,270.6752833333333,5.0,5.0,5.0,5.0,,,270.5721,271.5479,270.5721,271.5479,1
48,2788279,1606811977.0,29.22150617277501,29.22150617277501,29.22150617277501,0.7921999999999798,0.0,270.6615,5.0,5.0,5.0,5.0,,,270.7056,271.4978,270.7056,271.4978,1
48,2788279,1606811978.0,35.99867163573248,35.99867163573248,35.99867163573248,0.9755999999999858,0.0,270.69196666666664,5.0,5.0,5.0,5.0,,,270.5222,271.4978,270.5222,271.4978,1
48,2788279,1606811996.0,-3.7950116679962282,-3.7950116679962282,-3.7950116679962282,-0.10259999999999536,0.0,270.31258333333335,5.0,5.0,5.0,5.0,,,270.4062,270.3036,270.4062,270.3036,1
48,2788279,1606811997.0,35.0301876490617,35.0301876490617,35.0301876490617,0.9488999999999805,0.0,270.4807666666667,5.0,5.0,5.0,5.0,,,270.4062,271.3551,270.4062,271.3551,1
48,2788279,1606811998.0,35.0301876490617,35.0301876490617,35.0301876490617,0.9488999999999805,0.0,270.53075,5.0,5.0,5.0,5.0,,,270.4062,271.3551,270.4062,271.3551,1
48,2788279,1606811999.0,35.0301876490617,35.0301876490617,35.0301876490617,0.9488999999999805,0.0,270.4807666666667,5.0,5.0,5.0,5.0,,,270.4062,271.3551,270.4062,271.3551,1
48,2788279,1606812000.0,35.0301876490617,35.0301876490617,35.0301876490617,0.9488999999999805,0.0,270.53074999999995,5.0,5.0,5.0,5.0,4.0,0.0,270.4062,271.3551,270.4062,271.3551,1
48,2788279,1606812001.0,35.0301876490617,35.0301876490617,35.0301876490617,0.9488999999999805,0.0,270.5557833333333,5.0,5.0,5.0,5.0,,,270.4062,271.3551,270.4062,271.3551,1
48,2788279,1606812002.0,34.75671040649882,34.75671040649882,34.75671040649882,0.9420000000000073,0.0,270.7114833333333,5.0,5.0,5.0,5.0,,,270.5558,271.4978,270.5558,271.4978,1
48,2788279,1606812003.0,37.84341608512962,37.84341608512962,37.84341608512962,1.0254999999999654,0.0,270.62533333333334,5.0,5.0,5.0,5.0,,,270.4723,271.4978,270.4723,271.4978,1
48,2788279,1606812007.0,35.032004501796536,35.032004501796536,35.032004501796536,0.9499999999999886,0.0,270.68069999999994,5.0,5.0,5.0,5.0,,,270.7056,271.6556,270.7056,271.6556,1
48,2788279,1606812013.0,34.75671040649882,34.75671040649882,34.75671040649882,0.9420000000000073,0.0,270.7114833333333,5.0,5.0,5.0,5.0,,,270.5558,271.4978,270.5558,271.4978,1
48,2788279,1606812015.0,34.15426682057079,34.15426682057079,34.15426682057079,0.9257000000000062,0.0,270.6836333333333,5.0,5.0,5.0,5.0,,,270.5721,271.4978,270.5721,271.4978,1
48,2788279,1606812016.0,35.995724448046964,35.995724448046964,35.995724448046964,0.9765999999999622,0.0,270.82528333333335,5.0,5.0,5.0,5.0,,,270.8217,271.7983,270.8217,271.7983,1
48,2788279,1606812017.0,35.99646226415189,35.99646226415189,35.99646226415189,0.9768000000000256,0.0,270.8253,5.0,5.0,5.0,5.0,,,270.8716,271.8484,270.8716,271.8484,1
48,2788279,1606812018.0,35.03107187893058,35.03107187893058,35.03107187893058,0.9504999999999768,0.0,270.83068333333335,5.0,5.0,5.0,5.0,,,270.8553,271.8058,270.8553,271.8058,1
48,2788279,1606812019.0,35.032004501796536,35.032004501796536,35.032004501796536,0.9499999999999886,0.0,270.7807,5.0,5.0,5.0,5.0,2.0,0.0,270.7056,271.6556,270.7056,271.6556,1
48,2788279,1606812025.0,37.837232773853316,37.837232773853316,37.837232773853316,1.0259000000000356,0.0,270.72533333333337,5.0,5.0,5.0,5.0,,,270.6221,271.648,270.6221,271.648,1
48,2788279,1606812028.0,34.15012521897028,34.15012521897028,34.15012521897028,0.9261000000000195,0.0,270.78363333333334,5.0,5.0,5.0,5.0,,,270.7219,271.648,270.7219,271.648,1
48,2788279,1606812029.0,35.032951082451795,35.032951082451795,35.032951082451795,0.9495000000000005,0.0,270.58071666666666,5.0,5.0,5.0,5.0,,,270.5558,271.5053,270.5558,271.5053,1
48,2788279,1606812032.0,35.0301876490617,35.0301876490617,35.0301876490617,0.9488999999999805,0.0,270.6307,5.0,5.0,5.0,5.0,,,270.4062,271.3551,270.4062,271.3551,1
48,2788279,1606812034.0,35.03112133200972,35.03112133200972,35.03112133200972,0.9483999999999924,0.0,270.4307833333333,5.0,5.0,5.0,5.0,,,270.2565,271.2049,270.2565,271.2049,1
48,2788279,1606812035.0,35.03112133200972,35.03112133200972,35.03112133200972,0.9483999999999924,0.0,270.38079999999997,5.0,5.0,5.0,5.0,,,270.2565,271.2049,270.2565,271.2049,1
48,2788279,1606812036.0,35.03205604981153,35.03205604981153,35.03205604981153,0.9479000000000042,0.0,270.38079999999997,5.0,5.0,5.0,5.0,,,270.1068,271.0547,270.1068,271.0547,1
48,2788279,1606812047.0,37.841025945096796,37.841025945096796,37.841025945096796,1.0242999999999824,0.0,270.4753166666667,5.0,5.0,5.0,5.0,,,270.1729,271.1972,270.1729,271.1972,1
48,2788279,1606812067.0,35.032951082451795,35.032951082451795,35.032951082451795,0.9495000000000005,0.0,270.6307,5.0,5.0,5.0,5.0,,,270.5558,271.5053,270.5558,271.5053,1
48,2788279,1606812074.0,35.032951082451795,35.032951082451795,35.032951082451795,0.9495000000000005,0.0,270.6806833333333,5.0,5.0,5.0,5.0,2.0,0.0,270.5558,271.5053,270.5558,271.5053,1
48,2788279,1606812075.0,37.84301809603504,37.84301809603504,37.84301809603504,1.0253000000000156,0.0,270.69195,5.0,5.0,5.0,5.0,,,270.4224,271.4477,270.4224,271.4477,1
48,2788279,1606812086.0,35.032951082451795,35.032951082451795,35.032951082451795,0.9495000000000005,0.0,270.78066666666666,5.0,5.0,5.0,5.0,,,270.5558,271.5053,270.5558,271.5053,1
48,2788279,1606812092.0,35.0301876490617,35.0301876490617,35.0301876490617,0.9488999999999805,0.0,270.83065,5.0,5.0,5.0,5.0,,,270.4062,271.3551,270.4062,271.3551,1
48,2788279,1606812093.0,35.032951082451795,35.032951082451795,35.032951082451795,0.9495000000000005,0.0,270.78066666666666,5.0,5.0,5.0,5.0,,,270.5558,271.5053,270.5558,271.5053,1
48,2788279,1606812094.0,35.032004501796536,35.032004501796536,35.032004501796536,0.9499999999999886,0.0,270.93063333333333,5.0,5.0,5.0,5.0,,,270.7056,271.6556,270.7056,271.6556,1
48,2788279,1606812095.0,34.75671040649882,34.75671040649882,34.75671040649882,0.9420000000000073,0.0,270.9114333333334,5.0,5.0,5.0,5.0,,,270.5558,271.4978,270.5558,271.4978,1
48,2788279,1606812097.0,34.75671040649882,34.75671040649882,34.75671040649882,0.9420000000000073,0.0,270.86145,5.0,5.0,5.0,5.0,,,270.5558,271.4978,270.5558,271.4978,1
48,2788279,1606812100.0,34.75671040649882,34.75671040649882,34.75671040649882,0.9420000000000073,0.0,270.86145,5.0,5.0,5.0,5.0,,,270.5558,271.4978,270.5558,271.4978,1
48,2788279,1606812101.0,37.84222167699499,37.84222167699499,37.84222167699499,1.0249000000000024,0.0,270.6752833333333,5.0,5.0,5.0,5.0,,,270.3226,271.3475,270.3226,271.3475,1
48,2788279,1606812103.0,37.841025945096796,37.841025945096796,37.841025945096796,1.0242999999999824,0.0,270.6752666666667,5.0,5.0,5.0,5.0,12.0,0.0,270.1729,271.1972,270.1729,271.1972,1
48,2788279,1606812105.0,35.997929453522744,35.997929453522744,35.997929453522744,0.9735999999999763,0.0,270.6933333333333,5.0,5.0,5.0,5.0,,,269.9732,270.9468,269.9732,270.9468,1
48,2788279,1606812120.0,39.68832772485364,39.68832772485364,39.68832772485364,1.0748000000000388,0.0,270.78516666666667,5.0,5.0,5.0,5.0,,,270.2727,271.3475,270.2727,271.3475,1
48,2788279,1606812123.0,12.59205562814959,12.59205562814959,12.59205562814959,0.3409000000000333,0.0,270.76253333333335,5.0,5.0,5.0,5.0,,,270.5558,270.8967,270.5558,270.8967,1
48,2788279,1606812125.0,35.032951082451795,35.032951082451795,35.032951082451795,0.9495000000000005,0.0,270.9250666666666,5.0,5.0,5.0,5.0,,,270.5558,271.5053,270.5558,271.5053,1
48,2788279,1606812131.0,35.03023522203771,35.03023522203771,35.03023522203771,0.9468000000000529,0.0,270.54885,5.0,5.0,5.0,5.0,,,269.8074,270.7542,269.8074,270.7542,1
48,2788279,1606812135.0,35.03023522203771,35.03023522203771,35.03023522203771,0.9468000000000529,0.0,270.54046666666665,5.0,5.0,5.0,5.0,,,269.8074,270.7542,269.8074,270.7542,1
48,2788279,1606812136.0,12.573163281484064,12.573163281484064,12.573163281484064,0.34019999999998163,0.0,270.5208166666667,5.0,5.0,5.0,5.0,,,270.4062,270.7464,270.4062,270.7464,1
48,2788279,1606812141.0,60.30175272067525,60.30175272067525,60.30175272067525,1.631399999999985,0.0,270.4879,5.0,5.0,5.0,5.0,,,269.7237,271.3551,269.7237,271.3551,1
48,2788279,1606812142.0,37.84301809603504,37.84301809603504,37.84301809603504,1.0253000000000156,0.0,270.78476666666666,5.0,5.0,5.0,5.0,,,270.4224,271.4477,270.4224,271.4477,1
48,2788279,1606812150.0,35.0301876490617,35.0301876490617,35.0301876490617,0.9488999999999805,0.0,270.72515000000004,5.0,5.0,5.0,5.0,10.0,0.0,270.4062,271.3551,270.4062,271.3551,1
48,2788279,1606812151.0,35.999408633946125,35.999408633946125,35.999408633946125,0.9740000000000464,0.0,270.55165000000005,5.0,5.0,5.0,5.0,,,270.073,271.047,270.073,271.047,1
48,2788279,1606812152.0,35.999408633946125,35.999408633946125,35.999408633946125,0.9740000000000464,0.0,270.57658333333336,5.0,5.0,5.0,5.0,,,270.073,271.047,270.073,271.047,1
48,2788279,1606812161.0,35.03205604981153,35.03205604981153,35.03205604981153,0.9479000000000042,0.0,270.6752333333333,5.0,5.0,5.0,5.0,,,270.1068,271.0547,270.1068,271.0547,1
48,2788279,1606812180.0,35.99275710431948,35.99275710431948,35.99275710431948,0.9739999999999895,0.0,270.6766666666667,5.0,5.0,5.0,5.0,,,270.123,271.097,270.123,271.097,1
48,2788279,1606812181.0,34.14823438106454,34.14823438106454,34.14823438106454,0.924000000000035,0.0,270.65868333333333,5.0,5.0,5.0,5.0,,,270.123,271.047,270.123,271.047,1
48,2788279,1606812183.0,34.75671040649882,34.75671040649882,34.75671040649882,0.9420000000000073,0.0,270.988,5.0,5.0,5.0,5.0,,,270.5558,271.4978,270.5558,271.4978,1
48,2788279,1606812190.0,7.056838569555773,7.056838569555773,7.056838569555773,0.19110000000000582,0.0,270.90415,5.0,5.0,5.0,5.0,,,270.7056,270.8967,270.7056,270.8967,1
48,2788279,1606812191.0,68.24756733988065,68.24756733988065,68.24756733988065,1.8486999999999512,0.0,270.87525,5.0,5.0,5.0,5.0,,,269.9571,271.8058,269.9571,271.8058,1
48,2788279,1606812193.0,73.77197561749261,73.77197561749261,73.77197561749261,1.998899999999992,0.0,270.95026666666666,5.0,5.0,5.0,5.0,,,269.9571,271.956,269.9571,271.956,1
48,2788279,1606812194.0,62.70383822040511,62.70383822040511,62.70383822040511,1.6989999999999554,0.0,270.90028333333333,5.0,5.0,5.0,5.0,3.0,0.0,270.1068,271.8058,270.1068,271.8058,1
48,2788279,1606812196.0,35.03107187893058,35.03107187893058,35.03107187893058,0.9504999999999768,0.0,271.05695,5.0,5.0,5.0,5.0,,,270.8553,271.8058,270.8553,271.8058,1
48,2788279,1606812199.0,35.03107187893058,35.03107187893058,35.03107187893058,0.9504999999999768,0.0,271.1318,5.0,5.0,5.0,5.0,,,270.8553,271.8058,270.8553,271.8058,1
48,2788279,1606812210.0,35.03299180418647,35.03299180418647,35.03299180418647,0.9473999999999592,0.0,270.7751,5.0,5.0,5.0,5.0,,,269.9571,270.9045,269.9571,270.9045,1
48,2788279,1606812211.0,35.03299180418647,35.03299180418647,35.03299180418647,0.9473999999999592,0.0,270.81550000000004,5.0,5.0,5.0,5.0,,,269.9571,270.9045,269.9571,270.9045,1
48,2788279,1606812215.0,35.03205604981153,35.03205604981153,35.03205604981153,0.9479000000000042,0.0,270.82385000000005,5.0,5.0,5.0,5.0,,,270.1068,271.0547,270.1068,271.0547,1
48,2788279,1606812218.0,35.9979370809689,35.9979370809689,35.9979370809689,0.9771999999999821,0.0,271.3097333333334,5.0,5.0,5.0,5.0,,,270.9714,271.9486,270.9714,271.9486,1
48,2788279,1606812229.0,35.03107187893058,35.03107187893058,35.03107187893058,0.9504999999999768,0.0,271.14574999999996,5.0,5.0,5.0,5.0,,,270.8553,271.8058,270.8553,271.8058,1
48,2788279,1606812230.0,34.755136610168385,34.755136610168385,34.755136610168385,0.9429999999999836,0.0,271.22265,5.0,5.0,5.0,5.0,,,270.8553,271.7983,270.8553,271.7983,1
48,2788279,1606812231.0,35.03299180418647,35.03299180418647,35.03299180418647,0.9473999999999592,0.0,270.7488333333333,5.0,5.0,5.0,5.0,,,269.9571,270.9045,269.9571,270.9045,1
48,2788279,1606812237.0,35.03205604981153,35.03205604981153,35.03205604981153,0.9479000000000042,0.0,270.7488333333333,5.0,5.0,5.0,5.0,4.0,0.0,270.1068,271.0547,270.1068,271.0547,1
48,2788279,1606812238.0,35.03299180418647,35.03299180418647,35.03299180418647,0.9473999999999592,0.0,270.7488333333333,5.0,5.0,5.0,5.0,,,269.9571,270.9045,269.9571,270.9045,1
48,2788279,1606812239.0,35.03205604981153,35.03205604981153,35.03205604981153,0.9479000000000042,0.0,270.6155,5.0,5.0,5.0,5.0,,,270.1068,271.0547,270.1068,271.0547,1
48,2788279,1606812246.0,35.0301876490617,35.0301876490617,35.0301876490617,0.9488999999999805,0.0,270.89025,5.0,5.0,5.0,5.0,,,270.4062,271.3551,270.4062,271.3551,1
48,2788279,1606812249.0,34.1510298006605,34.1510298006605,34.1510298006605,0.9251000000000431,0.0,270.8265166666667,5.0,5.0,5.0,5.0,,,270.4224,271.3475,270.4224,271.3475,1
48,2788279,1606812250.0,37.84301809603504,37.84301809603504,37.84301809603504,1.0253000000000156,0.0,270.84321666666665,5.0,5.0,5.0,5.0,,,270.4224,271.4477,270.4224,271.4477,1
48,2788279,1606812263.0,34.75010876713948,34.75010876713948,34.75010876713948,0.9413000000000125,0.0,270.8463166666667,5.0,5.0,5.0,5.0,,,270.4062,271.3475,270.4062,271.3475,1
48,2788279,1606812264.0,29.49774709434919,29.49774709434919,29.49774709434919,0.799699999999973,0.0,270.97506666666663,5.0,5.0,5.0,5.0,,,270.7056,271.5053,270.7056,271.5053,1
48,2788279,1606812278.0,34.1510298006605,34.1510298006605,34.1510298006605,0.9251000000000431,0.0,270.74333333333334,5.0,5.0,5.0,5.0,,,270.4224,271.3475,270.4224,271.3475,1
48,2788279,1606812282.0,35.03299180418647,35.03299180418647,35.03299180418647,0.9473999999999592,0.0,270.62385,5.0,5.0,5.0,5.0,,,269.9571,270.9045,269.9571,270.9045,1
48,2788279,1606812284.0,35.03299180418647,35.03299180418647,35.03299180418647,0.9473999999999592,0.0,270.5905166666667,5.0,5.0,5.0,5.0,8.0,0.0,269.9571,270.9045,269.9571,270.9045,1
48,2788279,1606812285.0,34.7471999914302,34.7471999914302,34.7471999914302,0.9406999999999925,0.0,270.72946666666667,5.0,5.0,5.0,5.0,,,270.2565,271.1972,270.2565,271.1972,1
48,2788279,1606812286.0,29.49135358736373,29.49135358736373,29.49135358736373,0.7982000000000085,0.0,270.68208333333337,5.0,5.0,5.0,5.0,,,270.2565,271.0547,270.2565,271.0547,1
48,2788279,1606812287.0,35.03112133200972,35.03112133200972,35.03112133200972,0.9483999999999924,0.0,270.62381666666664,5.0,5.0,5.0,5.0,,,270.2565,271.2049,270.2565,271.2049,1
48,2788279,1606812304.0,35.03299180418647,35.03299180418647,35.03299180418647,0.9473999999999592,0.0,270.58075,5.0,5.0,5.0,5.0,,,269.9571,270.9045,269.9571,270.9045,1
48,2788279,1606812305.0,35.03205604981153,35.03205604981153,35.03205604981153,0.9479000000000042,0.0,270.58075,5.0,5.0,5.0,5.0,,,270.1068,271.0547,270.1068,271.0547,1
48,2788279,1606812307.0,35.03205604981153,35.03205604981153,35.03205604981153,0.9479000000000042,0.0,270.6807,5.0,5.0,5.0,5.0,,,270.1068,271.0547,270.1068,271.0547,1
48,2788279,1606812308.0,35.03299180418647,35.03299180418647,35.03299180418647,0.9473999999999592,0.0,270.6807,5.0,5.0,5.0,5.0,,,269.9571,270.9045,269.9571,270.9045,1
48,2788279,1606812310.0,35.03205604981153,35.03205604981153,35.03205604981153,0.9479000000000042,0.0,270.6807,5.0,5.0,5.0,5.0,,,270.1068,271.0547,270.1068,271.0547,1
48,2788279,1606812311.0,37.84341608512962,37.84341608512962,37.84341608512962,1.0254999999999654,0.0,270.92681666666664,5.0,5.0,5.0,5.0,,,270.4723,271.4978,270.4723,271.4978,1
48,2788279,1606812315.0,34.75671040649882,34.75671040649882,34.75671040649882,0.9420000000000073,0.0,270.89616666666666,5.0,5.0,5.0,5.0,3.0,0.0,270.5558,271.4978,270.5558,271.4978,1
48,2788279,1606812317.0,18.138754083252483,18.138754083252483,18.138754083252483,0.49120000000004893,0.0,270.8306166666667,5.0,5.0,5.0,5.0,,,270.5558,271.047,270.5558,271.047,1
48,2788279,1606812318.0,50.76614487479039,50.76614487479039,50.76614487479039,1.3747999999999934,0.0,270.86859999999996,5.0,5.0,5.0,5.0,,,270.123,271.4978,270.123,271.4978,1
48,2788279,1606812319.0,34.75671040649882,34.75671040649882,34.75671040649882,0.9420000000000073,0.0,270.9960333333333,5.0,5.0,5.0,5.0,,,270.5558,271.4978,270.5558,271.4978,1
48,2788279,1606812325.0,37.83803015133892,37.83803015133892,37.83803015133892,1.026299999999992,0.0,271.1268166666667,5.0,5.0,5.0,5.0,,,270.7219,271.7482,270.7219,271.7482,1
48,2788279,1606812326.0,35.996455733590146,35.996455733590146,35.996455733590146,0.9750000000000227,0.0,270.85165,5.0,5.0,5.0,5.0,,,270.3725,271.3475,270.3725,271.3475,1
48,2788279,1606812328.0,40.287897373748876,40.287897373748876,40.287897373748876,1.0903999999999883,0.0,270.6796166666667,5.0,5.0,5.0,5.0,,,270.1068,271.1972,270.1068,271.1972,1
48,2788279,1606812329.0,35.03112133200972,35.03112133200972,35.03112133200972,0.9483999999999924,0.0,270.725,5.0,5.0,5.0,5.0,,,270.2565,271.2049,270.2565,271.2049,1
48,2788279,1606812331.0,35.993497376782535,35.993497376782535,35.993497376782535,0.9741999999999962,0.0,270.65995,5.0,5.0,5.0,5.0,,,270.1729,271.1471,270.1729,271.1471,1
48,2788279,1606812332.0,34.14823438106454,34.14823438106454,34.14823438106454,0.924000000000035,0.0,270.60996666666665,5.0,5.0,5.0,5.0,,,270.123,271.047,270.123,271.047,1
48,2788279,1606812334.0,35.03112133200972,35.03112133200972,35.03112133200972,0.9483999999999924,0.0,270.64880000000005,5.0,5.0,5.0,5.0,24.0,0.0,270.2565,271.2049,270.2565,271.2049,1
48,2788279,1606812350.0,35.03112133200972,35.03112133200972,35.03112133200972,0.9483999999999924,0.0,270.74190000000004,5.0,5.0,5.0,5.0,,,270.2565,271.2049,270.2565,271.2049,1
48,2788279,1606812351.0,45.82520157200292,45.82520157200292,45.82520157200292,1.241299999999967,0.0,270.91423333333336,5.0,5.0,5.0,5.0,,,270.2565,271.4978,270.2565,271.4978,1
48,2788279,1606812352.0,57.16317109675252,57.16317109675252,57.16317109675252,1.5492999999999597,0.0,271.0251166666667,5.0,5.0,5.0,5.0,,,270.2565,271.8058,270.2565,271.8058,1
48,2788279,1606812354.0,17.541363646345154,17.541363646345154,17.541363646345154,0.4753000000000043,0.0,271.03468333333336,5.0,5.0,5.0,5.0,,,270.7219,271.1972,270.7219,271.1972,1
48,2788279,1606812355.0,55.043803125691724,55.043803125691724,55.043803125691724,1.4916999999999803,0.0,271.0059333333333,5.0,5.0,5.0,5.0,,,270.2565,271.7482,270.2565,271.7482,1
48,2788279,1606812359.0,35.03107187893058,35.03107187893058,35.03107187893058,0.9504999999999768,0.0,271.1739,5.0,5.0,5.0,5.0,,,270.8553,271.8058,270.8553,271.8058,1
48,2788279,1606812360.0,35.03205604981153,35.03205604981153,35.03205604981153,0.9479000000000042,0.0,270.8988,5.0,5.0,5.0,5.0,,,270.1068,271.0547,270.1068,271.0547,1
48,2788279,1606812371.0,35.03112133200972,35.03112133200972,35.03112133200972,0.9483999999999924,0.0,271.03063333333336,5.0,5.0,5.0,5.0,,,270.2565,271.2049,270.2565,271.2049,1
48,2788279,1606812374.0,35.03205604981153,35.03205604981153,35.03205604981153,0.9479000000000042,0.0,270.98336666666665,5.0,5.0,5.0,5.0,,,270.1068,271.0547,270.1068,271.0547,1
48,2788279,1606812376.0,35.032897643267646,35.032897643267646,35.032897643267646,0.9515999999999849,0.0,271.5168,5.0,5.0,5.0,5.0,3.0,0.0,271.1546,272.1062,271.1546,272.1062,1
48,2788279,1606812380.0,35.03205604981153,35.03205604981153,35.03205604981153,0.9479000000000042,0.0,270.9488,5.0,5.0,5.0,5.0,,,270.1068,271.0547,270.1068,271.0547,1
48,2788279,1606812381.0,35.032897643267646,35.032897643267646,35.032897643267646,0.9515999999999849,0.0,271.4150166666667,5.0,5.0,5.0,5.0,,,271.1546,272.1062,271.1546,272.1062,1
48,2788279,1606812382.0,35.03112133200972,35.03112133200972,35.03112133200972,0.9483999999999924,0.0,270.8152,5.0,5.0,5.0,5.0,,,270.2565,271.2049,270.2565,271.2049,1
48,2788279,1606812385.0,35.03112133200972,35.03112133200972,35.03112133200972,0.9483999999999924,0.0,270.8152,5.0,5.0,5.0,5.0,,,270.2565,271.2049,270.2565,271.2049,1
48,2788279,1606812386.0,35.03112133200972,35.03112133200972,35.03112133200972,0.9483999999999924,0.0,270.9488,5.0,5.0,5.0,5.0,,,270.2565,271.2049,270.2565,271.2049,1
48,2788279,1606812390.0,35.03205604981153,35.03205604981153,35.03205604981153,0.9479000000000042,0.0,270.96548333333334,5.0,5.0,5.0,5.0,,,270.1068,271.0547,270.1068,271.0547,1
48,2788279,1606812391.0,73.73095206935133,73.73095206935133,73.73095206935133,2.0,0.0,271.23356666666666,5.0,5.0,5.0,5.0,,,270.2565,272.2565,270.2565,272.2565,1
48,2788279,1606812392.0,68.1933731579489,68.1933731579489,68.1933731579489,1.8503000000000043,0.0,271.2586,5.0,5.0,5.0,5.0,,,270.4062,272.2565,270.4062,272.2565,1
48,2788279,1606812393.0,35.03205604981153,35.03205604981153,35.03205604981153,0.9479000000000042,0.0,270.8068666666667,5.0,5.0,5.0,5.0,,,270.1068,271.0547,270.1068,271.0547,1
48,2788279,1606812395.0,35.03014028631971,35.03014028631971,35.03014028631971,0.9510000000000218,0.0,271.39833333333337,5.0,5.0,5.0,5.0,1.0,0.0,271.005,271.956,271.005,271.956,1
48,2788279,1606812419.0,72.8779256016631,72.8779256016631,72.8779256016631,1.9757999999999925,0.0,271.27851666666663,5.0,5.0,5.0,5.0,,,270.123,272.0988,270.123,272.0988,1
48,2788279,1606812424.0,-0.27659880099926587,-0.27659880099926587,-0.27659880099926587,-0.007499999999993179,0.0,271.03018333333335,5.0,5.0,5.0,5.0,,,271.1546,271.1471,271.1546,271.1471,1
48,2788279,1606812430.0,35.032897643267646,35.032897643267646,35.032897643267646,0.9515999999999849,0.0,271.4066666666667,5.0,5.0,5.0,5.0,,,271.1546,272.1062,271.1546,272.1062,1
48,2788279,1606812438.0,61.828165824077885,61.828165824077885,61.828165824077885,1.675299999999993,0.0,271.06876666666665,5.0,5.0,5.0,5.0,,,270.123,271.7983,270.123,271.7983,1
48,2788279,1606812446.0,10.165700925079605,10.165700925079605,10.165700925079605,0.2755000000000223,0.0,270.9680833333333,5.0,5.0,5.0,5.0,,,270.8716,271.1471,270.8716,271.1471,1
48,2788279,1606812447.0,34.14823438106454,34.14823438106454,34.14823438106454,0.924000000000035,0.0,270.8433333333333,5.0,5.0,5.0,5.0,,,270.123,271.047,270.123,271.047,1
48,2788279,1606812448.0,35.03107187893058,35.03107187893058,35.03107187893058,0.9504999999999768,0.0,271.2484,5.0,5.0,5.0,5.0,,,270.8553,271.8058,270.8553,271.8058,1
48,2788279,1606812452.0,35.03299180418647,35.03299180418647,35.03299180418647,0.9473999999999592,0.0,270.79883333333333,5.0,5.0,5.0,5.0,,,269.9571,270.9045,269.9571,270.9045,1
48,2788279,1606812453.0,35.03299180418647,35.03299180418647,35.03299180418647,0.9473999999999592,0.0,270.7751,5.0,5.0,5.0,5.0,,,269.9571,270.9045,269.9571,270.9045,1
48,2788279,1606812455.0,35.03299180418647,35.03299180418647,35.03299180418647,0.9473999999999592,0.0,270.7905166666667,5.0,5.0,5.0,5.0,16.0,0.0,269.9571,270.9045,269.9571,270.9045,1
48,2788279,1606812458.0,35.03205604981153,35.03205604981153,35.03205604981153,0.9479000000000042,0.0,270.75718333333333,5.0,5.0,5.0,5.0,,,270.1068,271.0547,270.1068,271.0547,1
48,2788279,1606812459.0,35.03299180418647,35.03299180418647,35.03299180418647,0.9473999999999592,0.0,270.7488333333333,5.0,5.0,5.0,5.0,,,269.9571,270.9045,269.9571,270.9045,1
